Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Otwarcie_eah_d,Najwyzszy_eah_d,Najnizszy_eah_d,Zamkniecie_eah_d,Wolumen_eah_d,Otwarcie_mon_d,Najwyzszy_mon_d,Najnizszy_mon_d,Zamkniecie_mon_d,Wolumen_mon_d,Otwarcie_woj,Najwyzszy_woj,Najnizszy_woj,Zamkniecie_woj,Wolumen_woj,Otwarcie_pum_de_d,Najwyzszy_pum_de_d,Najnizszy_pum_de_d,Zamkniecie_pum_de_d,Wolumen_pum_de_d,Otwarcie_wig20_d,Najwyzszy_wig20_d,Najnizszy_wig20_d,Zamkniecie_wig20_d,Wolumen_wig20_d,Otwarcie_swig80_d,Najwyzszy_swig80_d,Najnizszy_swig80_d,Zamkniecie_swig80_d,Wolumen_swig80_d,Otwarcie_boss_de_d,Najwyzszy_boss_de_d,Najnizszy_boss_de_d,Zamkniecie_boss_de_d,Wolumen_boss_de_d,Otwarcie_ads_de_d,Najwyzszy_ads_de_d,Najnizszy_ads_de_d,Zamkniecie_ads_de_d,Wolumen_ads_de_d,Otwarcie_wig_d,Najwyzszy_wig_d,Najnizszy_wig_d,Zamkniecie_wig_d,Wolumen_wig_d,Otwarcie_nke_us_d,Najwyzszy_nke_us_d,Najnizszy_nke_us_d,Zamkniecie_nke_us_d,Wolumen_nke_us_d
2016-06-13,159.61,163.86,158.35,163.18,43204,14.6273,14.6273,13.8622,13.8622,4.2711864408,13.852,14.217,13.823,13.852,13156,5.2821,5.3993,5.2732,5.3993,470,200.247701,201.980614,198.851744,201.932478,1924,1770.85,1783.55,1756.42,1780.01,16459219.0,13352.61,13353.94,13191.89,13254.31,4626463.0,46.847823,47.31639,46.556074,47.077686,338711,112.582459,114.555058,112.341899,113.063581,765985,44965.76,45142.43,44716.3,45117.85,28990672.0,51.3306,51.9326,51.2195,51.2473,9177935.5312324
2016-06-14,161.4,164.15,159.51,160.76,191607,13.26,13.2947,13.2085,13.2085,1010.1355932492,13.951,13.951,12.837,13.31,38277,5.3904,5.3904,5.0929,5.3183,1291,201.980614,208.912265,201.210431,201.210431,6624,1777.15,1777.15,1749.29,1762.61,23034060.0,13244.61,13248.4,13048.41,13105.71,5229209.0,46.821301,47.236822,46.282007,46.432302,369654,112.390011,113.111693,109.888178,110.706085,833592,45007.47,45014.04,44459.23,44729.08,35624523.0,50.9379,51.2731,50.4739,50.5136,10269856.312705
2016-06-15,159.51,161.21,159.51,159.7,26698,13.8538,13.8538,12.4771,12.4771,994.1186440962,13.093,13.655,13.093,13.655,14715,5.0478,5.3092,4.9667,5.2732,2516,203.135889,204.098619,201.114158,201.114158,5219,1766.96,1779.14,1762.91,1772.91,25163389.0,13108.51,13141.67,13052.78,13133.08,4656013.0,46.768255,48.306568,46.193598,47.961774,489264,110.994758,111.668328,109.840066,110.946646,767008,44874.83,44987.01,44741.49,44916.52,38284625.0,50.6216,51.3901,50.6216,50.6851,8034020.4429149
2016-06-16,158.69,159.51,154.64,155.89,41476,13.2422,13.2422,11.9264,12.8985,827.542372905,13.606,13.606,13.123,13.123,19852,5.3543,5.3543,4.9126,5.2281,3800,199.86261,199.910746,193.364187,196.781876,6182,1758.15,1758.15,1723.35,1733.48,43629406.0,13084.43,13085.15,12859.57,12899.88,8694100.0,47.360594,47.678866,46.175916,46.653324,476059,109.310832,112.101338,109.26272,111.139094,811676,44438.79,44486.44,43828.13,44007.81,63427569.0,49.9711,50.0653,49.4078,49.9036,15440701.675166
2016-06-17,155.98,158.35,154.91,158.35,122586,12.8985,12.8985,12.8985,12.8985,1.0677966102,13.202,13.379,13.172,13.359,13948,5.2191,5.2281,4.9576,5.2281,3763,198.611061,200.247701,195.674737,196.107965,3247,1739.54,1755.92,1739.54,1754.45,44141609.0,12916.0,12989.15,12916.0,12989.15,3599638.0,47.307549,47.838002,46.936232,46.971596,677967,111.764553,113.015469,111.235319,112.774908,1271475,44242.42,44694.89,44230.53,44606.86,60781699.0,49.8849,50.2775,49.6131,50.1258,11769953.428948
2016-06-20,159.37,162.27,158.55,160.91,39641,12.8985,12.8985,11.6164,12.0463,1446.864406821,13.34,13.645,13.172,13.645,16694,5.2281,5.3092,4.9306,5.3092,1058,198.08156,201.210431,197.118831,198.514788,5723,1764.76,1798.82,1764.76,1793.83,21984662.0,13019.67,13099.7,13019.67,13075.38,4631472.0,47.174936,49.411678,47.174936,49.190656,388638,114.218273,117.345563,114.170161,117.345563,1116140,45001.12,45430.36,44964.07,45344.03,33302233.0,50.6127,51.4744,50.6127,50.7347,9031188.939104
2016-06-21,157.68,164.15,157.68,164.1,83840,12.0463,12.0463,11.2297,12.0379,90.762711867,13.645,14.365,13.606,14.365,26703,5.2732,5.3092,4.9576,5.3092,1002,198.948017,203.280299,198.851744,202.606388,1836,1775.08,1802.61,1767.87,1802.61,29700988.0,13075.26,13146.0,13063.0,13146.0,5476206.0,49.111089,49.234861,48.456863,48.978475,269341,117.105003,118.500255,116.575769,118.355919,739080,45197.91,45782.01,45197.91,45782.01,41320930.0,50.8299,51.4189,50.811,51.1184,8476476.7767673
2016-06-22,165.11,168.05,160.48,168.05,46825,11.9096,11.9096,11.3664,11.6164,193.2711864462,14.4832,14.4832,14.01,14.1973,22044,5.3363,5.3543,5.3183,5.3543,276,203.135889,204.098619,200.055155,200.055155,2222,1801.47,1824.42,1791.52,1823.03,32099906.0,13142.63,13200.68,13142.63,13196.88,3714826.0,49.119929,49.889086,48.660204,49.500087,283790,119.318162,119.654947,118.500255,119.125713,696158,45853.19,46229.57,45619.66,46196.74,43697234.0,51.3306,51.4654,50.8954,50.9311,7520039.2888113
2016-06-23,166.18,168.74,166.18,167.53,45193,11.608,11.608,10.8335,11.3411,2074.7288136186,14.3156,14.4832,14.2072,14.3452,14062,5.2281,5.3543,5.1019,5.3543,2692,199.86261,201.162294,196.396784,198.659198,2093,1820.28,1853.71,1814.28,1853.71,27409035.0,13209.61,13248.84,13167.69,13246.33,4996559.0,49.880245,50.711288,49.332111,49.836041,344275,118.981377,120.039844,117.201227,118.83704,943315,46133.06,46826.85,46039.95,46826.85,40875771.0,51.4377,51.5011,50.3528,50.5136,11991897.590324
2016-06-24,145.94,158.45,144.99,158.45,104227,11.0995,11.0995,11.0995,11.0995,22.4237288142,12.817,13.5565,12.6199,13.2903,91254,5.0478,5.0478,4.9576,5.0209,2320,183.255529,194.856417,178.87511,188.839359,5243,1676.13,1770.02,1641.85,1769.67,38264012.0,12517.83,12818.81,12354.59,12818.81,11290886.0,45.725031,46.078667,44.2044,44.283968,1553346,107.771243,116.287096,103.585485,115.324853,2289724,43079.47,44773.75,42812.99,44773.75,77108256.0,48.8674,49.7995,48.6998,49.0826,19798814.67805
2016-06-27,156.48,158.25,152.07,154.64,60299,11.0995,11.0995,9.98973,9.98973,156.9661016994,13.4283,13.9804,13.31,13.3692,29245,4.9938,5.2101,4.9938,5.2101,683,185.999307,189.994634,185.999307,186.9139,1668,1759.88,1761.63,1732.19,1732.19,28335886.0,12826.95,12892.54,12755.35,12808.74,3249931.0,44.558035,44.575717,41.004002,41.309012,851158,114.795619,117.105003,114.218273,115.228628,1157743,44662.18,44691.48,44045.53,44045.53,43032760.0,48.5332,49.0171,48.0424,48.4321,16392476.123209
2016-06-28,155.75,157.63,153.63,154.54,95288,10.9712,11.0826,9.9813,10.1443,2020.2711864984,13.4086,13.7537,13.3396,13.7537,13620,5.3724,5.3724,5.2732,5.2732,114,186.962036,192.49773,186.962036,187.73222,2292,1753.04,1762.69,1739.3,1751.81,59349074.0,12847.59,12973.37,12847.59,12938.09,3512113.0,42.436224,43.881708,42.268247,43.077188,695268,117.297451,118.740816,114.843731,118.019134,950627,44507.9,44741.82,44388.16,44613.59,72286772.0,48.5699,49.6479,48.1326,49.5496,21658139.319741
2016-06-29,155.79,156.38,154.14,155.51,45356,10.4458,10.4458,9.86143,10.4383,261.610169499,13.8523,14.0494,13.803,14.01,23936,5.3453,5.3453,5.3453,5.3453,1,187.73222,193.267914,187.73222,193.123504,2877,1756.86,1762.05,1743.01,1756.2,36017509.0,13011.61,13096.1,13002.68,13096.1,4787170.0,43.541334,44.10715,42.259407,44.10715,663517,118.452143,121.0502,117.249339,121.0502,996743,44835.96,44897.75,44574.73,44807.16,50662185.0,50.8685,51.4654,49.3623,51.4566,38657022.404594
2016-06-30,155.51,157.92,152.99,154.19,50694,10.429,10.429,9.3707,9.3707,3032.542372968,14.25,14.49,14.06,14.35,12303,5.0569,5.3724,5.0569,5.3724,1204,191.67941,196.252375,191.67941,193.604869,4044,1751.77,1755.82,1735.15,1750.69,40410293.0,13113.21,13179.16,13072.2,13177.86,3117743.0,44.2044,45.238783,43.784458,45.000079,804928,121.242649,123.648257,120.61719,123.600144,1007467,44735.14,44800.29,44490.12,44748.53,54489885.0,51.6023,51.7313,50.9568,51.5201,18587301.646085
2016-07-01,155.89,157.43,154.19,154.19,91978,9.7144,9.7144,8.75148,9.12065,1560.0508475022,14.43,14.43,14.15,14.15,3857,5.1019,5.3363,5.1019,5.3363,1734,194.471325,195.819146,193.989961,195.530328,6124,1756.47,1762.69,1730.44,1744.56,25212727.0,13218.77,13239.02,13183.51,13224.87,2141938.0,45.097329,45.344874,43.435244,44.390059,446553,123.696369,124.081266,120.761527,123.359584,763519,44973.52,45028.11,44485.09,44754.05,32766717.0,51.4,52.0842,51.2473,51.9058,9947251.3991663
2016-07-05,161.21,169.65,159.84,166.51,145041,10.0075,10.0075,8.1229,9.3707,2872.372881438,13.93,13.95,13.43,13.43,7380,5.2912,5.2912,5.0209,5.2642,466,194.471325,196.58933,193.508596,194.856417,5256,1722.62,1731.95,1715.95,1715.95,21400218.0,13113.76,13144.53,13050.69,13063.04,2330689.0,42.524633,42.568837,41.198501,41.728954,497391,121.916219,122.686013,119.751171,120.809639,766242,44344.85,44422.31,44117.31,44118.09,29185712.0,51.646,52.1824,51.3405,51.5201,10975523.29934
2016-07-06,164.82,165.98,159.46,159.84,62057,9.87829,9.87829,8.60482,8.60482,1268.5423729176,13.44,13.45,13.16,13.16,9272,5.2642,5.3092,4.9667,5.2642,1106,194.808281,194.808281,191.920093,192.979095,2111,1716.3,1717.4,1686.81,1689.92,30206406.0,13070.69,13105.17,12989.11,13024.08,2749542.0,41.463727,41.883669,40.668048,41.057047,588621,119.703059,123.311471,119.654947,123.167135,921557,44074.59,44159.23,43534.02,43549.58,47036890.0,51.2195,52.0842,51.1641,52.0744,8344831.6168818
2016-07-07,159.89,166.13,159.89,166.08,53151,8.60482,8.60482,7.74436,8.04545,1980.762711921,13.11,13.49,13.11,13.14,18400,5.0569,5.2552,5.0209,5.2552,2191,195.963556,195.963556,189.705815,193.508596,5400,1697.51,1726.74,1697.51,1713.51,25925571.0,13057.47,13074.14,13019.85,13019.85,3250081.0,41.132194,42.334554,40.769718,42.020703,542252,123.648257,124.033154,121.675658,121.771882,604606,43790.36,44273.56,43778.8,44077.16,44728007.0,52.0744,52.2439,51.8582,52.1923,7443658.8160561
2016-07-08,166.08,169.85,164.96,168.15,62761,8.26056,8.26056,7.97661,7.97661,1694.5932203874,13.16,13.39,13.14,13.14,26424,5.3002,5.3002,5.3002,5.3002,1,192.208911,195.915419,189.609542,194.471325,6085,1714.84,1723.86,1705.43,1705.43,22335027.0,13035.42,13099.8,13026.93,13099.8,1546881.0,42.104691,42.767757,41.812942,42.502531,368471,121.194536,122.493565,119.606835,122.108667,670966,44151.71,44320.11,44024.66,44024.66,32048913.0,52.3599,53.0292,52.35,52.9401,9262553.9739372
2016-07-11,168.15,171.83,166.8,169.99,63371,8.14013,8.14013,7.9164,7.9164,150.5593220382,13.2,14.2,13.13,14.1,43046,5.2101,5.2191,5.0299,5.2191,2874,194.904553,198.803607,194.904553,198.322243,4295,1719.81,1745.43,1719.81,1745.43,27389933.0,13117.21,13189.12,13117.21,13162.18,2887811.0,42.427383,43.125813,41.614022,42.971097,359294,123.167135,125.043509,122.060555,124.947285,555536,44490.94,44875.62,44490.94,44875.62,37830188.0,53.0392,53.415,52.9301,53.0392,8631091.2403053
2016-07-12,170.91,172.7,170.29,171.78,69621,8.13151,8.13151,7.32265,7.56361,1152.1525424058,14.12,14.12,13.66,13.7,15589,5.129,5.174,5.12,5.174,668,195.963556,205.831531,195.963556,204.772529,2453,1747.85,1763.54,1744.51,1754.38,30344550.0,13194.84,13225.53,13188.62,13225.53,4081193.0,42.829643,44.443104,42.829643,43.514811,397743,124.514276,126.150089,124.081266,126.005753,611123,44985.3,45260.79,44952.51,45140.51,45814356.0,53.2841,54.3174,53.2642,54.1905,11954833.280431
2016-07-14,171.93,173.85,170.09,171.68,40145,7.6582,7.6582,7.31403,7.33127,155.8983050892,13.8,13.8,13.5,13.68,9589,5.0299,5.129,5.0299,5.12,1218,203.135889,204.868802,200.969748,202.558252,1710,1740.03,1746.53,1729.82,1745.34,27884605.0,13209.81,13234.63,13173.63,13234.63,6221066.0,44.151355,44.434263,43.413141,44.257445,277158,127.06422,127.401005,124.658612,124.899173,649169,45197.13,45246.26,44951.37,45246.26,41605707.0,54.4126,54.6912,54.2727,54.59,8022091.5719966
2016-07-15,170.81,173.09,169.37,172.35,104413,7.68405,7.68405,6.987,6.987,1707.4067797098,13.52,13.56,13.45,13.47,11797,5.1381,5.165,5.1381,5.1561,757,203.906073,206.601715,199.284972,205.927804,4378,1746.76,1768.15,1743.03,1759.41,31272389.0,13246.48,13272.61,13222.62,13272.61,3375767.0,44.115991,44.120412,42.758916,43.19654,390941,124.6105,126.871771,124.273715,126.583099,570630,45243.97,45660.97,45220.3,45540.6,43276993.0,54.6824,54.9412,54.009,54.009,9610410.2973827
2016-07-18,172.35,173.75,170.51,173.23,29991,6.67721,7.33127,6.61708,7.13329,3140.3898305982,13.47,13.64,13.4,13.5,14492,5.1381,5.1381,5.0569,5.129,1376,201.739932,206.361033,201.739932,204.098619,2617,1764.85,1792.32,1763.65,1788.12,22155808.0,13292.63,13331.34,13253.19,13296.04,3333304.0,43.426403,44.222082,43.249585,44.018742,279005,126.39065,127.304781,125.332182,126.198201,466022,45741.46,46162.79,45713.13,46118.19,34532765.0,54.1319,54.2807,53.892,53.892,6918588.8239596
2016-07-19,171.2,173.66,169.56,172.9,61672,6.80635,7.48616,6.80635,7.48616,1530.1525424166,13.47,13.47,13.31,13.35,6901,5.129,5.1831,5.0478,5.1831,1907,202.221296,206.312896,202.221296,204.579983,1533,1787.4,1792.47,1774.74,1792.47,20094927.0,13297.37,13323.84,13258.73,13287.03,3399126.0,44.027583,44.292809,43.426403,43.784458,227256,126.053865,127.978351,125.476519,127.641566,570521,46226.05,46251.65,45958.4,46251.65,32103442.0,53.6292,53.9197,53.3397,53.9098,7974386.1727524
2016-07-20,172.85,175.79,172.6,175.22,60368,7.1419,7.74436,7.06455,7.72703,5443.6271187996,13.43,13.6,13.36,13.48,16463,5.1019,5.1561,5.0929,5.1561,538,204.868802,210.837724,204.868802,209.971268,4849,1797.25,1800.65,1785.65,1800.41,19950251.0,13308.21,13410.83,13293.4,13393.48,3339203.0,44.062946,44.540354,43.647425,44.469627,222020,127.930239,131.682988,127.785903,131.442427,903062,46414.89,46504.82,46165.3,46504.82,33760277.0,54.1231,54.2272,53.892,53.9098,6271363.1195506
2016-07-21,174.82,174.82,172.21,174.43,55350,7.72703,7.74436,7.59798,7.73574,1240.7796610524,13.51,13.52,13.35,13.4,28257,4.9758,5.129,4.9758,5.129,1919,211.800453,214.255413,210.982133,213.533366,5578,1800.15,1804.13,1791.87,1803.68,17699161.0,13407.46,13419.3,13367.4,13394.26,4039679.0,44.513831,45.300669,44.425422,44.858625,340704,131.634876,133.944259,131.442427,133.030128,1536597,46487.36,46639.17,46366.07,46639.17,35543400.0,54.1231,54.1608,52.7972,53.1869,8910202.0120983
2016-07-22,172.5,179.17,172.31,178.21,37776,7.23658,7.73574,7.05593,7.64958,31944.203390743,13.4,13.4,13.25,13.29,23409,5.2191,5.3092,5.129,5.2642,1236,210.019404,216.277145,209.874995,214.255413,4233,1800.87,1800.87,1784.74,1792.97,18179805.0,13399.9,13432.45,13373.08,13432.34,4267234.0,44.664126,44.964716,44.230923,44.372377,217595,132.597119,132.83768,131.490539,131.827324,835398,46513.8,46638.15,46298.03,46541.69,33567596.0,53.0292,53.1601,52.6624,52.9489,9230127.4928841
2016-07-25,179.65,181.19,176.55,178.68,43209,7.64958,8.14013,7.54629,8.14013,1453.2711864822,13.29,13.29,13.24,13.29,9322,5.129,5.2191,5.0929,5.2191,972,211.174679,215.651371,211.174679,214.688641,3809,1798.64,1819.01,1798.64,1814.75,19084125.0,13466.44,13500.85,13440.89,13500.85,4026742.0,44.522672,45.150374,44.230923,44.752535,274732,132.40467,134.040484,132.115997,133.848035,668289,46781.98,47069.57,46781.98,47026.01,32594757.0,53.0769,53.3397,52.6962,53.3297,7766419.029799
2016-07-26,180.57,180.57,176.36,178.21,51715,8.13151,8.13151,7.64106,7.72703,2160.1525424346,13.29,13.35,13.23,13.32,16890,5.147,5.3993,5.1381,5.3092,5494,213.148274,216.6141,210.548905,213.725912,5092,1812.16,1812.48,1798.27,1803.96,19907267.0,13534.02,13553.2,13493.77,13553.2,6681619.0,44.646444,44.726012,44.213241,44.50499,278622,133.751811,134.85839,133.318801,134.040484,590849,46997.25,47003.64,46736.58,46905.6,37679646.0,53.3862,54.008,52.4988,52.6098,9144770.8699856
2016-07-27,176.41,180.23,176.31,178.11,44592,8.13151,8.13151,7.67543,8.07982,26.694915255,13.32,13.47,13.32,13.42,6646,5.0569,5.2281,5.0569,5.2281,307,215.458825,217.769375,210.933997,213.48523,4627,1800.65,1803.09,1786.66,1797.63,26953620.0,13583.45,13606.24,13543.64,13587.66,6285444.0,45.000079,46.61796,44.947034,46.503029,401638,135.243288,137.167774,134.906503,135.243288,646151,46818.98,46875.93,46565.2,46803.82,46758865.0,52.7318,53.1968,51.7689,52.0644,11030606.466751
2016-07-28,178.11,178.68,176.31,178.21,24688,8.07982,8.07982,7.02147,7.31403,17859.966102205,13.49,14.04,13.49,14.04,35605,5.2191,5.2191,5.1019,5.2101,895,212.763183,215.170006,211.270952,212.281818,4192,1791.55,1797.62,1783.83,1788.51,24756841.0,13628.98,13684.21,13586.25,13684.21,5142712.0,46.405779,47.077686,46.11403,46.388097,295310,141.449757,142.363888,137.937569,138.659251,2326472,46780.65,46815.11,46599.72,46718.98,40754669.0,51.8859,52.0842,51.3108,51.7511,10255749.205149
2016-07-29,179.41,179.41,171.48,171.68,47538,7.47755,7.47755,6.84072,7.05593,2355.5593221012,14.07,14.08,13.71,13.8,20911,5.0929,5.1561,5.0929,5.1561,871,212.763183,215.603234,212.329954,214.592368,6576,1792.92,1792.92,1756.72,1759.74,33090872.0,13699.54,13707.61,13646.65,13690.83,4860017.0,46.626801,46.900869,46.299689,46.900869,302434,138.322466,141.209196,137.889457,141.209196,1254338,46754.14,46754.14,46104.84,46171.72,52689702.0,51.5825,51.9493,51.5279,51.7987,6805104.7120381
2016-08-01,171.73,175.54,170.34,174.33,79700,7.05593,7.44308,6.83211,6.84072,4112.0847458802,13.8,13.8,13.7,13.74,6281,5.0659,5.147,5.0478,5.147,2399,209.874995,214.688641,209.874995,213.725912,5273,1760.37,1773.96,1749.18,1762.12,17905596.0,13712.4,13757.62,13656.53,13669.05,5554402.0,47.033482,47.31639,46.741733,47.077686,279368,142.460112,143.470467,141.497869,143.181794,928499,46328.4,46499.32,46052.49,46221.38,33395282.0,52.0129,52.1437,51.6103,51.7144,6716091.4752289
2016-08-02,176.08,179.45,174.38,177.72,60294,6.8838,6.8838,6.53102,6.56548,5900.6440679652,13.64,13.9,13.64,13.9,10618,5.2191,5.2191,5.2191,5.2191,437,211.463498,213.244547,210.693315,212.474364,3799,1777.79,1819.49,1775.63,1803.63,45079529.0,13684.4,13721.35,13660.48,13705.49,11138990.0,46.945073,46.945073,45.848804,46.600279,281642,142.508224,143.566692,141.73843,142.604448,838764,46700.67,47273.66,46540.18,47031.7,138314554.0,51.5468,51.5924,51.1284,51.2563,7656089.3272302
2016-08-03,177.57,177.67,173.32,173.85,40811,6.53102,6.53102,5.88567,5.9029,14823.152542796,13.94,13.95,13.8,13.95,9415,5.2011,5.2011,5.174,5.174,905,212.763183,213.292684,211.222816,213.244547,2093,1806.56,1810.12,1787.69,1790.09,21685141.0,13736.4,13769.76,13691.87,13708.6,7186969.0,46.476506,46.980436,46.158235,46.980436,235026,143.037458,143.326131,141.401644,142.315776,631045,47095.32,47143.85,46701.79,46762.24,53899507.0,50.9121,51.5051,50.6554,51.0986,10373341.713394
2016-08-04,173.32,179.99,173.32,179.99,48330,5.92004,6.19547,5.72216,5.76514,3633.7118645106,14.04,14.29,14.04,14.25,31574,5.165,5.2281,5.165,5.2281,5637,210.88586,214.15914,210.88586,214.062867,2494,1791.12,1820.24,1791.12,1820.24,27454303.0,13732.88,13847.71,13732.88,13847.71,4316033.0,46.945073,47.457844,46.034462,46.193598,430861,143.181794,143.181794,136.494204,139.52527,1974150,46931.66,47407.09,46881.97,47407.09,47662191.0,51.291,51.8661,51.0053,51.1382,9221136.2160975
2016-08-05,179.79,179.79,176.03,178.21,29860,6.28144,7.58946,6.28144,7.58946,97063.77966379,14.3,14.34,14.16,14.16,18427,5.2191,5.2281,5.1019,5.2101,371,213.677775,214.688641,212.329954,214.399822,1404,1822.66,1828.79,1811.16,1825.45,16313578.0,13827.1,13900.87,13827.1,13879.32,3942886.0,47.687707,50.525629,46.538392,49.6327,1453042,140.006392,141.30542,139.188485,140.968635,868347,47451.97,47634.1,47310.67,47604.22,32670011.0,51.629,52.3232,51.4932,52.1239,8047116.0822542
2016-08-08,179.17,180.57,177.43,179.99,33074,8.77677,9.72376,8.71702,9.72376,132356.59322412,14.15,14.2,13.52,13.78,53569,5.2191,5.2281,5.0478,5.2191,8890,215.170006,215.170006,212.474364,213.581503,827,1828.23,1838.91,1826.49,1837.05,14873997.0,13882.04,13969.9,13879.56,13969.9,5029341.0,49.287906,49.287906,46.679847,47.61698,827495,142.075215,142.508224,140.968635,142.315776,576119,47701.25,47935.86,47701.25,47910.99,30765056.0,52.3857,52.6277,51.9683,52.2489,6757603.0182572
2016-08-09,179.02,179.41,176.08,179.31,46039,10.4973,11.5481,9.03449,9.03449,191318.18644614,13.78,13.78,13.51,13.51,21034,5.2101,5.2281,5.2101,5.2281,264,212.811319,215.025597,212.763183,215.025597,1791,1836.65,1850.53,1823.54,1847.15,19893467.0,13960.19,13982.52,13918.19,13976.23,8436726.0,47.387117,47.528571,46.573756,47.475526,501571,142.796897,143.133682,141.112971,142.893121,701662,47919.88,48301.34,47712.78,48260.19,40408937.0,52.3401,52.4889,51.9782,52.0456,8596398.7880836
2016-08-10,177.62,182.5,176.9,178.55,59658,9.45686,9.68068,8.64734,9.49151,36498.355933246,13.5,13.7,13.38,13.5,17088,5.2191,5.2642,5.2191,5.2642,3655,212.763183,217.047328,212.763183,216.902919,1617,1845.78,1852.54,1838.78,1852.54,15769572.0,13968.69,13982.42,13919.55,13982.42,8785278.0,47.298708,48.103228,47.0158,48.059024,323964,142.796897,146.501534,142.700673,146.501534,996496,48218.19,48400.99,48109.81,48400.99,42934138.0,52.221,52.4323,51.4,51.4566,7364063.4273749
2016-08-11,178.01,181.1,178.01,181.1,41065,9.50837,10.0675,9.03449,9.04386,75963.050849628,13.76,13.79,13.41,13.49,9746,5.2642,5.3092,5.2281,5.3092,1710,215.266279,220.465017,215.266279,220.465017,2717,1850.84,1864.93,1844.97,1864.7,21004519.0,14008.36,14020.65,13948.59,13994.68,8701471.0,48.62484,48.62484,47.298708,48.536431,233624,147.030767,148.474132,145.779851,148.474132,666915,48445.06,48675.96,48282.04,48675.96,48258627.0,51.9246,53.0967,51.7789,52.9489,10219992.84568
2016-08-12,179.79,182.98,179.31,181.87,48991,9.12065,9.37913,8.69079,8.94084,18114.101695433,13.49,13.85,13.47,13.85,26270,5.3002,5.3183,5.2461,5.3002,2362,219.983653,221.187064,218.154467,218.539559,2449,1863.79,1869.53,1854.84,1857.7,17061713.0,14016.93,14030.92,13935.97,14026.98,7008928.0,48.51875,49.782995,47.767275,49.641541,377296,148.329796,149.725048,147.800562,149.292039,522089,48660.74,48776.53,48559.68,48631.44,45773635.0,52.9202,52.9698,52.3857,52.6862,5778389.847683
2016-08-16,182.2,185.34,181.39,185.34,56769,8.86283,8.86283,8.19173,8.19173,36899.847458681,13.9,14.18,13.9,14.18,30577,5.3002,5.3002,5.0478,5.3002,5596,217.576829,220.609427,214.30355,218.154467,2930,1856.22,1856.76,1844.83,1846.86,19976478.0,14025.07,14065.02,13988.2,14065.02,7251453.0,49.862563,51.453922,49.597337,51.2329,570360,148.185459,150.158058,146.886431,149.917497,578873,48605.94,48646.21,48376.17,48463.51,43420251.0,53.0125,53.2315,52.6575,53.0868,5251609.5364491
2016-08-17,185.29,185.29,179.12,180.14,38355,8.36377,9.18995,8.34663,8.51866,32363.847458552,14.2,14.2,13.94,14.1,16939,5.2912,5.3002,5.1381,5.3002,1620,218.828377,218.828377,216.277145,216.902919,1665,1847.28,1848.64,1821.22,1824.4,22443445.0,14056.95,14058.11,13954.72,14019.29,4371826.0,51.179854,51.409717,50.269244,50.525629,349874,150.542955,151.264638,149.051478,150.20617,569959,48450.02,48466.65,47920.61,48006.75,43789056.0,53.0769,53.1691,52.7685,53.0689,7858379.9451688
2016-08-18,179.7,183.08,175.99,183.03,63652,8.73425,8.73425,8.03683,8.25195,17583.406780163,14.09,14.18,13.95,14.08,3201,5.2912,5.3002,5.2912,5.3002,931,216.277145,219.309742,216.277145,217.576829,1377,1824.61,1830.47,1808.68,1821.01,20970661.0,14038.58,14055.11,14008.35,14048.64,4039916.0,50.790856,51.197536,50.401857,51.020719,286932,150.302394,151.505198,150.013721,150.302394,488082,48003.25,48113.24,47686.81,47967.07,39925313.0,53.1869,53.6292,53.1017,53.3962,6474908.2404415
2016-08-19,177.33,178.63,176.5,177.91,69330,8.3294,8.3294,7.78734,7.95077,14672.593220758,14.11,14.24,13.97,14.05,20333,5.2912,5.3904,5.165,5.3904,4130,219.454151,219.88738,216.999192,218.587695,2881,1824.95,1825.89,1797.51,1800.17,21534424.0,14047.08,14052.11,13978.18,14008.7,3189467.0,51.144491,51.144491,50.074744,50.605197,210371,150.591067,150.975965,149.09959,150.63918,614912,48055.68,48074.18,47489.01,47536.72,50034486.0,53.5718,55.195,53.4338,54.9729,16552253.814332
2016-08-22,176.75,177.43,173.09,175.17,62585,8.16588,8.16588,7.5033,7.95077,15221.440678401,14.14,14.14,13.95,13.99,8644,5.3633,5.3633,5.3633,5.3633,136,220.128062,220.128062,216.951055,218.587695,4249,1799.87,1811.69,1793.96,1800.34,17945573.0,14009.8,14014.13,13935.51,14008.15,3326483.0,50.755492,51.153332,50.065904,50.401857,292320,150.109946,150.735404,147.31944,148.089235,725260,47513.29,47751.24,47475.27,47619.49,46633019.0,54.8985,55.4865,54.7399,54.7488,8856575.0362176
2016-08-23,174.97,176.26,173.51,176.22,50486,7.95077,8.1229,7.57223,7.90769,13032.457627491,14.04,14.04,13.8,13.91,6475,5.2732,5.2732,5.2732,5.2732,217,217.095465,220.272471,216.999192,217.576829,2587,1793.48,1804.55,1779.58,1790.6,27656461.0,14005.07,14069.37,13993.72,14069.37,5165585.0,50.773174,51.215218,50.552152,50.994196,217329,148.85903,149.292039,146.982655,148.137347,652412,47501.33,47671.1,47282.2,47524.92,55052963.0,54.8806,55.8138,54.8806,55.6442,8723934.543202
